"","data_name","no_have_data","fm_use_str","name","obs","r.squared","adj.r.squared","sigma","statistic","p.value","df","df.residual"
"20","all",FALSE,"zselfefficacy ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | 0 | 0 | school_id","all_t6_ra_ols_zselfefficacy",219010,0.140505837208913,0.140474440305235,0.925601159341864,4475.14948133342,0,219001,219001
"21","school_type_prime",FALSE,"zdilligence ~ studytime + cram + teacherrelation + zfriendrelation | 0 | 0 | school_id","school_type_prime_t6_ra_ols_zdilligence",44467,0.128085919845646,0.128007478562739,0.93176405351642,1632.88915094964,0,44462,44462
"22","school_type_junior",FALSE,"zdilligence ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | 0 | 0 | school_id","school_type_junior_t6_ra_ols_zdilligence",130794,0.141454990877169,0.141415604164004,0.924913593289678,3591.43933345907,0,130787,130787
"23","all",FALSE,"zdilligence ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | 0 | 0 | school_id","all_t6_ra_ols_zdilligence",175261,0.137788201679002,0.137753762995566,0.926794683292475,4000.97181224144,0,175253,175253
"24","school_type_prime",FALSE,"zgakuryoku ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_prime_t6_ra_fe_basic_zgakuryoku",396366,0.914935907175385,0.799677803872424,0.406194614180967,7.93814821653305,0,168311,168311
"25","school_type_junior",FALSE,"zgakuryoku ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_junior_t6_ra_fe_basic_zgakuryoku",400025,0.927776982512667,0.832858322694121,0.37297766732266,9.77444249935983,0,172853,172853
"26","all",FALSE,"zgakuryoku ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","all_t6_ra_fe_basic_zgakuryoku",796391,0.901088372205973,0.814748160918107,0.391649674545869,10.4364856046236,0,425217,425217
"27","school_type_prime",FALSE,"zkokugo_level ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_prime_t6_ra_fe_basic_zkokugo_level",396382,0.883633481317753,0.725970443481949,0.521844128194659,5.60456967877279,0,168323,168323
"28","school_type_junior",FALSE,"zkokugo_level ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_junior_t6_ra_fe_basic_zkokugo_level",400060,0.886246456316888,0.736758549872035,0.512356554015801,5.92854952212358,0,172876,172876
"29","all",FALSE,"zkokugo_level ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","all_t6_ra_fe_basic_zkokugo_level",796442,0.854471647216202,0.727447762601248,0.520893788862605,6.72685810079226,0,425257,425257
"30","school_type_prime",FALSE,"zmath_level ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_prime_t6_ra_fe_basic_zmath_level",396409,0.865588252068745,0.68349020343151,0.561918195115526,4.75341860358491,0,168342,168342
"31","school_type_junior",FALSE,"zmath_level ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_junior_t6_ra_fe_basic_zmath_level",400113,0.897485936640228,0.76276565285109,0.486714553379453,6.66184713539468,0,172897,172897
"32","all",FALSE,"zmath_level ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","all_t6_ra_fe_basic_zmath_level",796522,0.852852678526763,0.724417811190647,0.524457845282085,6.64035161335773,0,425303,425303
"33","school_type_junior",FALSE,"zeng_level ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_junior_t6_ra_fe_basic_zeng_level",269310,0.943367055132742,0.825240776079012,0.417917035838604,7.98608965498398,0,87273,87273
"34","all",FALSE,"zeng_level ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","all_t6_ra_fe_basic_zeng_level",269310,0.943367055132742,0.825240776079012,0.417917035838604,7.98608965498398,0,87273,87273
"35","school_type_prime",FALSE,"zstrategy ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_prime_t6_ra_fe_basic_zstrategy",363128,0.843959345503775,0.609880100071255,0.623416947685546,3.60544286591641,0,145244,145244
"36","school_type_junior",FALSE,"zstrategy ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_junior_t6_ra_fe_basic_zstrategy",380300,0.865219083770461,0.676593322894186,0.567757143777484,4.58696139780177,0,158491,158491
"37","all",FALSE,"zstrategy ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","all_t6_ra_fe_basic_zstrategy",743428,0.815734760807808,0.641572527932543,0.597634327585938,4.68376379505904,0,382191,382191
"38","school_type_prime",FALSE,"zselfcontrol ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_prime_t6_ra_fe_basic_zselfcontrol",131674,0.69655332924558,0.524449732465524,0.688044778472375,4.04729094729935,0,84020,84020
"39","school_type_junior",FALSE,"zselfcontrol ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_junior_t6_ra_fe_basic_zselfcontrol",133137,0.728685216477886,0.583404280865441,0.644768282780837,5.01569743756157,0,86707,86707
"40","all",FALSE,"zselfcontrol ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","all_t6_ra_fe_basic_zselfcontrol",264811,0.712653988924919,0.554315870036536,0.666495447368178,4.50083652583551,0,170731,170731
"41","school_type_prime",FALSE,"zselfefficacy ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_prime_t6_ra_fe_basic_zselfefficacy",86960,0.828270153714073,0.63667325913148,0.60120225443975,4.3229831857062,0,41102,41102
"42","school_type_junior",FALSE,"zselfefficacy ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_junior_t6_ra_fe_basic_zselfefficacy",132050,0.90726085906845,0.715047681941777,0.533285552908475,4.72007628525147,0,42976,42976
"43","all",FALSE,"zselfefficacy ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","all_t6_ra_fe_basic_zselfefficacy",219010,0.803767639362542,0.657031848957378,0.584684240489363,5.47765229698351,0,125308,125308
"44","school_type_junior",FALSE,"zdilligence ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","school_type_junior_t6_ra_fe_basic_zdilligence",130794,0.860120296030948,0.549288378960775,0.670129975296871,2.7671556516404,0,40592,40592
"45","all",FALSE,"zdilligence ~ studytime + cram + teacherrelation + zfriendrelation +      as.factor(year) + as.factor(grade) | mst_id | 0 | school_id","all_t6_ra_fe_basic_zdilligence",175261,0.778083683874261,0.52388872964295,0.688687358078332,3.06097218265877,0,81689,81689
"46","school_type_prime",FALSE,"zgakuryoku ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","school_type_prime_t6_ra_fe_zgakuryoku",396366,0.914928781295179,0.799659832440517,0.406212834166757,7.93733950370955,0,168310,168310
"47","school_type_junior",FALSE,"zgakuryoku ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","school_type_junior_t6_ra_fe_zgakuryoku",400025,0.927779462955779,0.832863096113567,0.372972341327401,9.77470476191022,0,172852,172852
"48","all",FALSE,"zgakuryoku ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","all_t6_ra_fe_zgakuryoku",796391,0.900795773767791,0.814201026461497,0.392227609548876,10.4024297291565,0,425219,425219
"49","school_type_prime",FALSE,"zkokugo_level ~ studytime + cram + relative_age * studytime +      I(relative_age^2) * studytime + teacherrelation + zfriendrelation +      as.factor(year) | mst_id | 0 | school_id","school_type_prime_t6_ra_fe_zkokugo_level",396382,0.883627216114975,0.725954061565749,0.521859726291311,5.60417033984756,0,168322,168322
"50","school_type_junior",FALSE,"zkokugo_level ~ studytime + cram + relative_age * studytime +      I(relative_age^2) * studytime + teacherrelation + zfriendrelation +      as.factor(year) | mst_id | 0 | school_id","school_type_junior_t6_ra_fe_zkokugo_level",400060,0.8862469112165,0.736758079851695,0.512357011424568,5.92851588393081,0,172875,172875
"51","all",FALSE,"zkokugo_level ~ studytime + cram + relative_age * studytime +      I(relative_age^2) * studytime + teacherrelation + zfriendrelation +      as.factor(year) | mst_id | 0 | school_id","all_t6_ra_fe_zkokugo_level",796442,0.854271845517823,0.727074848306704,0.521250018447824,6.71613217488081,0,425259,425259
"52","school_type_prime",FALSE,"zmath_level ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","school_type_prime_t6_ra_fe_zmath_level",396409,0.865583414446729,0.683476931668453,0.561929976057297,4.75317188735462,0,168341,168341
"53","school_type_junior",FALSE,"zmath_level ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","school_type_junior_t6_ra_fe_zmath_level",400113,0.897491187722043,0.762776432663809,0.486703495218189,6.66215951871109,0,172896,172896
"54","all",FALSE,"zmath_level ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","all_t6_ra_fe_zmath_level",796522,0.852561945482892,0.723874615577006,0.52497446603747,6.62506515681384,0,425305,425305
"55","school_type_junior",FALSE,"zeng_level ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","school_type_junior_t6_ra_fe_zeng_level",269310,0.943367793732714,0.825239050341619,0.417919099286985,7.98592930604079,0,87271,87271
"56","all",FALSE,"zeng_level ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","all_t6_ra_fe_zeng_level",269310,0.943367793732714,0.825239050341619,0.417919099286985,7.98592930604079,0,87271,87271
"57","school_type_prime",FALSE,"zstrategy ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","school_type_prime_t6_ra_fe_zstrategy",363128,0.843957974714455,0.60987398693318,0.623421832105632,3.60536396664192,0,145243,145243
"58","school_type_junior",FALSE,"zstrategy ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","school_type_junior_t6_ra_fe_zstrategy",380300,0.865197480911119,0.676539445977776,0.567804433664301,4.5860621903372,0,158490,158490
"59","all",FALSE,"zstrategy ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","all_t6_ra_fe_zstrategy",743428,0.815673490403643,0.641455222754757,0.597732115662268,4.68190564291183,0,382193,382193
"60","school_type_prime",FALSE,"zselfcontrol ~ studytime + cram + relative_age * studytime +      I(relative_age^2) * studytime + teacherrelation + zfriendrelation +      as.factor(year) | mst_id | 0 | school_id","school_type_prime_t6_ra_fe_zselfcontrol",131674,0.696553507717106,0.524438691966418,0.68805276533958,4.04702816941731,0,84018,84018
"61","school_type_junior",FALSE,"zselfcontrol ~ studytime + cram + relative_age * studytime +      I(relative_age^2) * studytime + teacherrelation + zfriendrelation +      as.factor(year) | mst_id | 0 | school_id","school_type_junior_t6_ra_fe_zselfcontrol",133137,0.728688919560184,0.58340035747148,0.644771318906648,5.01545964172521,0,86705,86705
"62","all",FALSE,"zselfcontrol ~ studytime + cram + relative_age * studytime +      I(relative_age^2) * studytime + teacherrelation + zfriendrelation +      as.factor(year) | mst_id | 0 | school_id","all_t6_ra_fe_zselfcontrol",264811,0.712644519202799,0.554301182152587,0.666506429728187,4.50062839699286,0,170731,170731
"63","school_type_prime",FALSE,"zselfefficacy ~ studytime + cram + relative_age * studytime +      I(relative_age^2) * studytime + teacherrelation + zfriendrelation +      as.factor(year) | mst_id | 0 | school_id","school_type_prime_t6_ra_fe_zselfefficacy",86960,0.828272639548736,0.6366608385041,0.601212530651936,4.3226598520192,0,41100,41100
"64","school_type_junior",FALSE,"zselfefficacy ~ studytime + cram + relative_age * studytime +      I(relative_age^2) * studytime + teacherrelation + zfriendrelation +      as.factor(year) | mst_id | 0 | school_id","school_type_junior_t6_ra_fe_zselfefficacy",132050,0.907261823421189,0.71503738355621,0.533295189486726,4.71980474521586,0,42974,42974
"65","all",FALSE,"zselfefficacy ~ studytime + cram + relative_age * studytime +      I(relative_age^2) * studytime + teacherrelation + zfriendrelation +      as.factor(year) | mst_id | 0 | school_id","all_t6_ra_fe_zselfefficacy",219010,0.803740090463837,0.656980962535169,0.584727613883528,5.47659352987225,0,125307,125307
"66","school_type_junior",FALSE,"zdilligence ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","school_type_junior_t6_ra_fe_zdilligence",130794,0.860138671987573,0.54932538372187,0.670102464902753,2.76738062515612,0,40590,40590
"67","all",FALSE,"zdilligence ~ studytime + cram + relative_age * studytime + I(relative_age^2) *      studytime + teacherrelation + zfriendrelation + as.factor(year) |      mst_id | 0 | school_id","all_t6_ra_fe_zdilligence",175261,0.778094424947967,0.52390011772229,0.688679121691524,3.06102222917669,0,81687,81687
