"","data_name","no_have_data","fm_use_str","name","obs","delta_name","delta_est","delta_se","delta_pvalue","r.squared","adj.r.squared","sigma","statistic","p.value","df","df.residual","is_adopt","tag_adopt","p_value_adjust","p_value_adjust_num"
"28","grade_7",FALSE,"zselfefficacy ~ as.factor(sex) * relative_age + as.factor(sex) *      I(relative_age^2) + as.factor(sex) * as.factor(book) | as.factor(school_id) |      0 | school_id","grade_7_t3_sex_nl_zselfefficacy",42376,"sex_nl",0.0449815158752787,0.0305629884233743,0.141084531749312,0.0672326802283171,0.0589716169005771,0.969976243270157,8.13850197740944,0,42003,42003,TRUE,"grade_sex",0.925128440944362,29
"29","grade_8",FALSE,"zselfefficacy ~ as.factor(sex) * relative_age + as.factor(sex) *      I(relative_age^2) + as.factor(sex) * as.factor(book) | as.factor(school_id) |      0 | school_id","grade_8_t3_sex_nl_zselfefficacy",45457,"sex_nl",-0.00265048055327849,0.0282038854812165,0.925128440944362,0.0521056969652955,0.0443479619680721,0.977326352744623,6.71661212763076,3.9302426083341e-298,45087,45087,TRUE,"grade_sex",0.925128440944362,29
"30","all",FALSE,"zselfefficacy ~ as.factor(sex) * relative_age + as.factor(sex) *      I(relative_age^2) + as.factor(sex) * as.factor(book) + as.factor(sex) *      as.factor(year) + as.factor(sex) * as.factor(grade) | as.factor(school_id) |      0 | school_id","all_t3_sex_nl_zselfefficacy",222167,"sex_nl",0.0299313139540805,0.0155986562219913,0.0550046796311535,0.0549145183308957,0.0502462473176484,0.974407744323311,11.7633526791957,0,221074,221074,TRUE,"all_sex",0.330028077786921,6
"31","grade_6",FALSE,"zdilligence ~ as.factor(sex) * relative_age + as.factor(sex) *      I(relative_age^2) + as.factor(sex) * as.factor(book) | as.factor(school_id) |      0 | school_id","grade_6_t3_sex_nl_zdilligence",44949,"sex_nl",0.0403991030374254,0.0303883366593193,0.183706833342803,0.0970541887464676,0.0823341324479667,0.95786565857297,6.59332999673052,0,44227,44227,TRUE,"grade_sex",0.925128440944362,29
"32","grade_9",FALSE,"zdilligence ~ as.factor(sex) * relative_age + as.factor(sex) *      I(relative_age^2) + as.factor(sex) * as.factor(book) | as.factor(school_id) |      0 | school_id","grade_9_t3_sex_nl_zdilligence",46104,"sex_nl",-0.0410612439664184,0.030456328820797,0.177593838162826,0.0683268134435263,0.0608097056935079,0.969082189966346,9.08950832098416,0,45734,45734,TRUE,"grade_sex",0.925128440944362,29
"33","grade_7",FALSE,"zdilligence ~ as.factor(sex) * relative_age + as.factor(sex) *      I(relative_age^2) + as.factor(sex) * as.factor(book) | as.factor(school_id) |      0 | school_id","grade_7_t3_sex_nl_zdilligence",43756,"sex_nl",0.0591797216296331,0.0274676590919002,0.0311991278885813,0.0840144258285226,0.0761174523899174,0.961091772827736,10.6388132721593,0,43381,43381,TRUE,"grade_sex",0.904774708768859,29
"34","grade_8",FALSE,"zdilligence ~ as.factor(sex) * relative_age + as.factor(sex) *      I(relative_age^2) + as.factor(sex) * as.factor(book) | as.factor(school_id) |      0 | school_id","grade_8_t3_sex_nl_zdilligence",42794,"sex_nl",0.0106170814401136,0.0286925597616412,0.711360824438199,0.0758450067035829,0.0677188913688455,0.965003431098074,9.33348882944857,0,42420,42420,TRUE,"grade_sex",0.925128440944362,29
"35","all",FALSE,"zdilligence ~ as.factor(sex) * relative_age + as.factor(sex) *      I(relative_age^2) + as.factor(sex) * as.factor(book) + as.factor(sex) *      as.factor(year) + as.factor(sex) * as.factor(grade) | as.factor(school_id) |      0 | school_id","all_t3_sex_nl_zdilligence",177603,"sex_nl",0.0150913592215543,0.0158091128361258,0.33978065372271,0.0719197070446312,0.0661991899256749,0.966140039709531,12.5722387590291,0,176514,176514,TRUE,"all_sex",0.965145071354136,6
"36","grade_6",FALSE,"zkokugo_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_6_t3_lowses_nl_zkokugo_level",138050,"lowses_nl",0.00845798228869142,0.0297128515883555,0.775906651154949,0.102810436450542,0.0980606016629595,0.949602745819452,21.6450552594612,0,137322,137322,TRUE,"grade_lowses",0.937553870145564,29
"37","grade_5",FALSE,"zkokugo_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_5_t3_lowses_nl_zkokugo_level",135713,"lowses_nl",-0.0443057153704353,0.0304196318177846,0.145258793748732,0.104093332057769,0.099274845393033,0.948456084458882,21.602909647872,0,134986,134986,TRUE,"grade_lowses",0.551455757201783,29
"38","grade_4",FALSE,"zkokugo_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_4_t3_lowses_nl_zkokugo_level",133912,"lowses_nl",-0.000581612957005598,0.0256504733240507,0.981909876241725,0.106811445974542,0.101949360607698,0.946359956051792,21.9682374774671,0,133186,133186,TRUE,"grade_lowses",0.981909876241725,29
"39","grade_9",FALSE,"zkokugo_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_9_t3_lowses_nl_zkokugo_level",137481,"lowses_nl",-0.0520370464890087,0.0263789200436067,0.0485325571121214,0.0766885864558002,0.0741902199413853,0.961892336410153,30.6954908390466,0,137109,137109,TRUE,"grade_lowses",0.35186103906288,29
"40","grade_7",FALSE,"zkokugo_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_7_t3_lowses_nl_zkokugo_level",132461,"lowses_nl",-0.0250729852273312,0.0255092262046369,0.325657298633356,0.0849181667786301,0.0823340705103254,0.957376172100461,32.861843353204,0,132087,132087,TRUE,"grade_lowses",0.674575832883381,29
"41","grade_8",FALSE,"zkokugo_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_8_t3_lowses_nl_zkokugo_level",134434,"lowses_nl",0.000887463755785023,0.0263641366016289,0.973146857143992,0.076167205340782,0.0735967918512409,0.96221493013557,29.6322773167435,0,134060,134060,TRUE,"grade_lowses",0.981909876241725,29
"42","all",FALSE,"zkokugo_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) + as.factor(lowses) *      as.factor(grade) | as.factor(school_id) | 0 | school_id","all_t3_lowses_nl_zkokugo_level",812051,"lowses_nl",-0.0256012596549439,0.0128123210865496,0.0456976911718738,0.0867949199543707,0.0855573453253607,0.955736806672829,70.1330795895636,0,810951,810951,TRUE,"all_lowses",0.137093073515621,6
"43","grade_6",FALSE,"zmath_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_6_t3_lowses_nl_zmath_level",138057,"lowses_nl",-0.0234857044447322,0.0302606187990387,0.437681394352672,0.0825508636012308,0.0776940196559468,0.960396000004749,16.9968120308638,0,137329,137329,TRUE,"grade_lowses",0.705153357568194,29
"44","grade_5",FALSE,"zmath_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_5_t3_lowses_nl_zmath_level",135727,"lowses_nl",-0.00464466477376788,0.0298406787788547,0.876309885084349,0.0823425201277729,0.0774075621249045,0.96029315481304,16.6855564079596,0,135000,135000,TRUE,"grade_lowses",0.94122172842393,29
"45","grade_4",FALSE,"zmath_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_4_t3_lowses_nl_zmath_level",133921,"lowses_nl",-0.0289538482615133,0.0233914538068957,0.215791707158749,0.0794319940554782,0.0744212068314097,0.96132501931814,15.852198567511,0,133195,133195,TRUE,"grade_lowses",0.551455757201783,29
"46","grade_9",FALSE,"zmath_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_9_t3_lowses_nl_zmath_level",137506,"lowses_nl",-0.059603873221861,0.0269317134343103,0.026887429691991,0.0629170243465354,0.0603818559421466,0.969052190235501,24.8176903110731,0,137134,137134,TRUE,"grade_lowses",0.35186103906288,29
"47","grade_7",FALSE,"zmath_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_7_t3_lowses_nl_zmath_level",132467,"lowses_nl",-0.036241846332076,0.0280389612443415,0.196165668744783,0.0642889375042478,0.0616467064525575,0.96827390947353,24.3313079918286,0,132093,132093,TRUE,"grade_lowses",0.551455757201783,29
"48","grade_8",FALSE,"zmath_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_8_t3_lowses_nl_zmath_level",134458,"lowses_nl",-0.0112024250662428,0.0267933238677359,0.675870284213323,0.0667063339868782,0.0641100619676747,0.967441102735916,25.6931220971755,0,134084,134084,TRUE,"grade_lowses",0.852184271399407,29
"49","all",FALSE,"zmath_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) + as.factor(lowses) *      as.factor(grade) | as.factor(school_id) | 0 | school_id","all_t3_lowses_nl_zmath_level",812136,"lowses_nl",-0.0353248960939339,0.0129356552925594,0.00631777089861494,0.0666627888553005,0.0653980637443953,0.966478115028303,52.709310727288,0,811036,811036,TRUE,"all_lowses",0.0379066253916896,6
"50","grade_9",FALSE,"zeng_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_9_t3_lowses_nl_zeng_level",137532,"lowses_nl",-0.04827790954146,0.0237972944710055,0.0424874073176111,0.0757857189462439,0.0732858392563127,0.962618773924354,30.3157464943179,0,137160,137160,TRUE,"grade_lowses",0.35186103906288,29
"51","grade_8",FALSE,"zeng_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) | as.factor(school_id) | 0 | school_id","grade_8_t3_lowses_nl_zeng_level",134433,"lowses_nl",-0.0141242913350844,0.0261194352127846,0.588674453733734,0.0772099403318146,0.0746493114925144,0.9619105086825,30.1527262158462,0,134060,134060,TRUE,"grade_lowses",0.781768566953176,29
"52","all",FALSE,"zeng_level ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) + as.factor(lowses) *      as.factor(grade) | as.factor(school_id) | 0 | school_id","all_t3_lowses_nl_zeng_level",271965,"lowses_nl",-0.0320467523692045,0.0196849041118662,0.103527810580888,0.0746765489163592,0.0734023084409909,0.962556606926948,58.604753466785,0,271590,271590,TRUE,"all_lowses",0.155291715871331,6
"53","grade_6",FALSE,"zselfcontrol ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) | as.factor(school_id) | 0 | school_id","grade_6_t3_lowses_nl_zselfcontrol",45940,"lowses_nl",0.0816810767093985,0.0591813625538161,0.167530482696729,0.0589424951723943,0.0439796392243392,0.977406723770554,3.93925433600502,1.85556252021761e-237,45220,45220,TRUE,"grade_lowses",0.551455757201783,29
"54","grade_5",FALSE,"zselfcontrol ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) | as.factor(school_id) | 0 | school_id","grade_5_t3_lowses_nl_zselfcontrol",46082,"lowses_nl",-0.0460118354856464,0.0540053816182502,0.394221796437786,0.0544679884481376,0.0394810496820825,0.979365778771302,3.63436384830676,2.11163213639895e-204,45362,45362,TRUE,"grade_lowses",0.691282855500067,29
"55","grade_4",FALSE,"zselfcontrol ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) | as.factor(school_id) | 0 | school_id","grade_4_t3_lowses_nl_zselfcontrol",43119,"lowses_nl",0.0609076092518323,0.0526351259973954,0.247204304952523,0.0524833163040118,0.0365062762633866,0.981530740592168,3.28492112247082,2.75546013935983e-166,42403,42403,TRUE,"grade_lowses",0.551455757201783,29
"56","grade_9",FALSE,"zselfcontrol ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) | as.factor(school_id) | 0 | school_id","grade_9_t3_lowses_nl_zselfcontrol",44392,"lowses_nl",-0.0343001614127719,0.0488363982553893,0.482461977126853,0.0380879991298275,0.0300911838585388,0.9847711881337,4.76289595766662,2.78281515024701e-173,44025,44025,TRUE,"grade_lowses",0.736389333509408,29
"57","grade_7",FALSE,"zselfcontrol ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) | as.factor(school_id) | 0 | school_id","grade_7_t3_lowses_nl_zselfcontrol",44705,"lowses_nl",-0.0103950861820378,0.0508250487770756,0.837941826696562,0.0411343236742867,0.0332627155059837,0.98317831623086,5.22565691721341,1.50340714917958e-200,44340,44340,TRUE,"grade_lowses",0.94122172842393,29
"58","grade_8",FALSE,"zselfcontrol ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) | as.factor(school_id) | 0 | school_id","grade_8_t3_lowses_nl_zselfcontrol",45115,"lowses_nl",0.00794220677719792,0.0471161828995253,0.866137687108893,0.0404274040921859,0.0325573090534532,0.983270739264647,5.13683810592156,1.06922768369267e-196,44747,44747,TRUE,"grade_lowses",0.94122172842393,29
"59","all",FALSE,"zselfcontrol ~ as.factor(lowses) * relative_age + as.factor(lowses) *      I(relative_age^2) + as.factor(lowses) * as.factor(book) +      as.factor(lowses) * as.factor(year) + as.factor(lowses) *      as.factor(grade) | as.factor(school_id) | 0 | school_id","all_t3_lowses_nl_zselfcontrol",269353,"lowses_nl",0.00565586709195232,0.0244739728607807,0.817239274744205,0.0387204672112069,0.0348038100651721,0.982175000187487,9.88610076590627,0,268259,268259,TRUE,"all_lowses",0.980687129693046,6
