"","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","obs1","obs2","name","is_adopt","tag_adopt","p_value_adjust","p_value_adjust_num"
"45",0.000481335251312854,1.52014011056008e-16,-0.000481335251312702,0.0261091868736175,0.979171841530037,3272.2948838109,-0.0356649007700783,0.036627571272704,"Welch Two Sample t-test","two.sided",119354,3114,"mean_test_zstrategy_4",FALSE,NA,NA,NA
"46",0.060161078439093,3.447242294121e-16,-0.0601610784390927,3.16996790779587,0.00153851282563719,3300.64671877021,0.0229503540537554,0.0973718028244306,"Welch Two Sample t-test","two.sided",125265,3157,"mean_test_zstrategy_5",FALSE,NA,NA,NA
"47",0.0518341192574092,3.10970553216571e-16,-0.0518341192574089,2.83996076109157,0.00453961586129971,3290.46900940189,0.0160482761037373,0.0876199624110811,"Welch Two Sample t-test","two.sided",129733,3141,"mean_test_zstrategy_6",FALSE,NA,NA,NA
"48",0.10880335595081,6.44898166224516e-17,-0.10880335595081,5.70837267855328,1.25317900894283e-08,2970.06838220797,0.0714306036829728,0.146176108218648,"Welch Two Sample t-test","two.sided",125257,2842,"mean_test_zstrategy_7",FALSE,NA,NA,NA
"49",0.113146514067206,3.22679664231612e-16,-0.113146514067205,6.21840107709246,5.73006911825694e-10,2955.73934566687,0.0774695068176346,0.148823521316777,"Welch Two Sample t-test","two.sided",128068,2819,"mean_test_zstrategy_8",FALSE,NA,NA,NA
"50",-0.00658319895033734,1.69916654271721e-16,0.00658319895033751,-0.210776908838468,0.833100081886496,1108.92588043287,-0.0678656760337741,0.0546992781330994,"Welch Two Sample t-test","two.sided",43253,1058,"mean_test_zselfcontrol_4",FALSE,NA,NA,NA
"51",0.0288278998895416,2.55706395459171e-16,-0.0288278998895413,0.958068491777857,0.338223998508755,1182.86245300491,-0.0302070433941793,0.0878628431732624,"Welch Two Sample t-test","two.sided",46202,1128,"mean_test_zselfcontrol_5",FALSE,NA,NA,NA
"52",0.133430144507471,2.30425443880771e-16,-0.13343014450747,4.35819394230608,1.42638132291207e-05,1171.70147480049,0.0733619824634123,0.193498306551529,"Welch Two Sample t-test","two.sided",46002,1119,"mean_test_zselfcontrol_6",FALSE,NA,NA,NA
"53",0.159519171357853,5.84941671556834e-17,-0.159519171357853,5.04166869780654,5.46320770810353e-07,1014.77481048467,0.0974315570962072,0.221606785619499,"Welch Two Sample t-test","two.sided",44762,971,"mean_test_zselfcontrol_7",FALSE,NA,NA,NA
"54",0.181634013305646,-8.88768698212104e-17,-0.181634013305646,5.71868670812623,1.41241511996126e-08,1011.93158146497,0.119308089828573,0.243959936782719,"Welch Two Sample t-test","two.sided",45155,969,"mean_test_zselfcontrol_8",FALSE,NA,NA,NA
"55",-0.0423673044928605,-1.66580722121481e-16,0.0423673044928603,-1.30622538557276,0.191740943929862,1133.3878097588,-0.106006522628198,0.0212719136424769,"Welch Two Sample t-test","two.sided",44037,1086,"mean_test_zselfefficacy_5",FALSE,NA,NA,NA
"56",-0.0634146662741326,-2.13497924414035e-16,0.0634146662741324,-2.05393740966465,0.0402057857254569,1158.42312502396,-0.123991224404331,-0.00283810814393402,"Welch Two Sample t-test","two.sided",44951,1106,"mean_test_zselfefficacy_6",FALSE,NA,NA,NA
"57",0.0736749914600249,9.39365282983291e-17,-0.0736749914600248,2.26969003406413,0.023431882123229,1032.68691317513,0.00997917054032383,0.137370812379726,"Welch Two Sample t-test","two.sided",42413,988,"mean_test_zselfefficacy_7",FALSE,NA,NA,NA
"58",0.036104173168164,-5.27581562164104e-17,-0.036104173168164,1.12458912288818,0.261024278194513,1033.59708284887,-0.0268929143930476,0.0991012607293755,"Welch Two Sample t-test","two.sided",45503,991,"mean_test_zselfefficacy_8",FALSE,NA,NA,NA
"59",0.0453269357098981,2.12311595898842e-16,-0.0453269357098979,1.48659751085253,0.137400787646606,1127.2067703333,-0.0144973642603478,0.105151235680144,"Welch Two Sample t-test","two.sided",45019,1075,"mean_test_zdilligence_6",FALSE,NA,NA,NA
"60",0.0822316122717508,-4.16004822961707e-16,-0.0822316122717513,2.62602621555376,0.00876260120424113,1066.06516846746,0.0207873705772577,0.143675853966244,"Welch Two Sample t-test","two.sided",43788,1018,"mean_test_zdilligence_7",FALSE,NA,NA,NA
