"","data_name","no_have_data","fm_use_str","name","term","estimate","std.error","statistic","p.value"
"182","grade_6",FALSE,"ninti ~ zmath_level | 0 | 0 | 0","grade_6_t0_corr_ninti_zmath_level","zmath_level",0.6089155333289,0.00803965868786449,75.738978104634,0
"183","grade_5",FALSE,"ninti ~ zmath_level | 0 | 0 | 0","grade_5_t0_corr_ninti_zmath_level","(Intercept)",15.3896023469001,0.00825204654125528,1864.94371668426,0
"184","grade_5",FALSE,"ninti ~ zmath_level | 0 | 0 | 0","grade_5_t0_corr_ninti_zmath_level","zmath_level",0.485166484226479,0.00825020176540729,58.8066204951205,0
"185","grade_4",FALSE,"ninti ~ zmath_level | 0 | 0 | 0","grade_4_t0_corr_ninti_zmath_level","(Intercept)",15.5343320354136,0.00846593873732144,1834.92138526017,0
"186","grade_4",FALSE,"ninti ~ zmath_level | 0 | 0 | 0","grade_4_t0_corr_ninti_zmath_level","zmath_level",0.32659306621435,0.00844827485647876,38.6579593778125,0
"187","grade_9",FALSE,"ninti ~ zmath_level | 0 | 0 | 0","grade_9_t0_corr_ninti_zmath_level","(Intercept)",14.5384843366611,0.00812043459563876,1790.35791316752,0
"188","grade_9",FALSE,"ninti ~ zmath_level | 0 | 0 | 0","grade_9_t0_corr_ninti_zmath_level","zmath_level",0.887607118291402,0.00811812295526024,109.336496032776,0
"189","grade_7",FALSE,"ninti ~ zmath_level | 0 | 0 | 0","grade_7_t0_corr_ninti_zmath_level","(Intercept)",15.5096847502214,0.00768661190870943,2017.75306655563,0
"190","grade_7",FALSE,"ninti ~ zmath_level | 0 | 0 | 0","grade_7_t0_corr_ninti_zmath_level","zmath_level",0.573315722313189,0.00769024854132158,74.5510004303014,0
"191","grade_8",FALSE,"ninti ~ zmath_level | 0 | 0 | 0","grade_8_t0_corr_ninti_zmath_level","(Intercept)",14.5352815462044,0.00832513138514359,1745.95221069339,0
"192","grade_8",FALSE,"ninti ~ zmath_level | 0 | 0 | 0","grade_8_t0_corr_ninti_zmath_level","zmath_level",0.866632441991347,0.00832641340084505,104.082322156067,0
"193","grade_6",FALSE,"effort ~ zmath_level | 0 | 0 | 0","grade_6_t0_corr_effort_zmath_level","(Intercept)",16.0635399608095,0.00784740061491451,2046.98864618682,0
"194","grade_6",FALSE,"effort ~ zmath_level | 0 | 0 | 0","grade_6_t0_corr_effort_zmath_level","zmath_level",0.875629887061393,0.00784158034724169,111.66497673768,0
"195","grade_5",FALSE,"effort ~ zmath_level | 0 | 0 | 0","grade_5_t0_corr_effort_zmath_level","(Intercept)",16.2459255984896,0.00786959793734402,2064.39080215229,0
"196","grade_5",FALSE,"effort ~ zmath_level | 0 | 0 | 0","grade_5_t0_corr_effort_zmath_level","zmath_level",0.864380555451153,0.0078689696374617,109.846726480695,0
"197","grade_4",FALSE,"effort ~ zmath_level | 0 | 0 | 0","grade_4_t0_corr_effort_zmath_level","(Intercept)",16.3031665204308,0.0080882543448799,2015.65947672642,0
"198","grade_4",FALSE,"effort ~ zmath_level | 0 | 0 | 0","grade_4_t0_corr_effort_zmath_level","zmath_level",0.84323384009812,0.00807754349436659,104.392361450756,0
"199","grade_9",FALSE,"effort ~ zmath_level | 0 | 0 | 0","grade_9_t0_corr_effort_zmath_level","(Intercept)",14.3352264306154,0.0084256797725988,1701.37327996195,0
"200","grade_9",FALSE,"effort ~ zmath_level | 0 | 0 | 0","grade_9_t0_corr_effort_zmath_level","zmath_level",1.24620263033855,0.00842106101882576,147.986414960371,0
"201","grade_7",FALSE,"effort ~ zmath_level | 0 | 0 | 0","grade_7_t0_corr_effort_zmath_level","(Intercept)",16.0654363160546,0.00766434919435572,2096.1253080543,0
"202","grade_7",FALSE,"effort ~ zmath_level | 0 | 0 | 0","grade_7_t0_corr_effort_zmath_level","zmath_level",0.891174805464967,0.00766923173079643,116.201314127252,0
"203","grade_8",FALSE,"effort ~ zmath_level | 0 | 0 | 0","grade_8_t0_corr_effort_zmath_level","(Intercept)",14.7268946946337,0.00847591296617314,1737.49951815313,0
"204","grade_8",FALSE,"effort ~ zmath_level | 0 | 0 | 0","grade_8_t0_corr_effort_zmath_level","zmath_level",1.22785921725959,0.00847270984820581,144.919304361591,0
"205","grade_6",FALSE,"zselfcontrol ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_zselfcontrol_zgakuryoku","(Intercept)",-0.000601725681524306,0.00460914266468322,-0.130550457058951,0.896131507752532
"206","grade_6",FALSE,"zselfcontrol ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_zselfcontrol_zgakuryoku","zgakuryoku",0.166528514961034,0.00504321954903132,33.0202786815062,2.43780015921986e-236
"207","grade_5",FALSE,"zselfcontrol ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_zselfcontrol_zgakuryoku","(Intercept)",-0.0015736658766102,0.00457558800761321,-0.343926479829873,0.73090314289431
"208","grade_5",FALSE,"zselfcontrol ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_zselfcontrol_zgakuryoku","zgakuryoku",0.197928273262145,0.00498577857997911,39.6985686562467,0
"209","grade_4",FALSE,"zselfcontrol ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_zselfcontrol_zgakuryoku","(Intercept)",-0.0026647559029538,0.00471108710687883,-0.565635031256988,0.571644843474271
"210","grade_4",FALSE,"zselfcontrol ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_zselfcontrol_zgakuryoku","zgakuryoku",0.223611410197652,0.00524664947316957,42.6198493612278,0
"211","grade_9",FALSE,"zselfcontrol ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_zselfcontrol_zgakuryoku","(Intercept)",0.000229552151385341,0.00471550606039339,0.0486802791567594,0.961174311245557
"212","grade_9",FALSE,"zselfcontrol ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_zselfcontrol_zgakuryoku","zgakuryoku",0.121276353782583,0.00513734511361936,23.6068146290334,1.87116051568647e-122
"213","grade_7",FALSE,"zselfcontrol ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_zselfcontrol_zgakuryoku","(Intercept)",-0.00044904405103881,0.00467150870207614,-0.0961239889886628,0.923422529489299
"214","grade_7",FALSE,"zselfcontrol ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_zselfcontrol_zgakuryoku","zgakuryoku",0.169537600096139,0.00518403737118415,32.7037766044138,7.53239064237497e-232
"215","grade_8",FALSE,"zselfcontrol ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_zselfcontrol_zgakuryoku","(Intercept)",-0.000234497795937336,0.0046513080150926,-0.0504154519925225,0.959791546269535
"216","grade_8",FALSE,"zselfcontrol ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_zselfcontrol_zgakuryoku","zgakuryoku",0.167291253609731,0.00506238789844527,33.0459176510572,1.20093629690445e-236
"217","grade_6",FALSE,"zselfefficacy ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_zselfefficacy_zgakuryoku","(Intercept)",-0.00222702342553481,0.00442020727583664,-0.503827826742194,0.614384841569719
"218","grade_6",FALSE,"zselfefficacy ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_zselfefficacy_zgakuryoku","zgakuryoku",0.383691871121747,0.0048593402088589,78.9596641993189,0
"219","grade_5",FALSE,"zselfefficacy ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_zselfefficacy_zgakuryoku","(Intercept)",-0.00200827053913072,0.00450547088492089,-0.445740432116004,0.655786947321238
"220","grade_5",FALSE,"zselfefficacy ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_zselfefficacy_zgakuryoku","zgakuryoku",0.362787245750399,0.00501020221031477,72.40970134968,0
"221","grade_9",FALSE,"zselfefficacy ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_zselfefficacy_zgakuryoku","(Intercept)",-0.000439511388424521,0.00415633577192414,-0.105744918731879,0.915785206545994
"222","grade_9",FALSE,"zselfefficacy ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_zselfefficacy_zgakuryoku","zgakuryoku",0.502356014295307,0.00451845743930525,111.178653565573,0
"223","grade_7",FALSE,"zselfefficacy ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_zselfefficacy_zgakuryoku","(Intercept)",-0.00178458589643464,0.00458497869308383,-0.389224468834847,0.697112059025878
"224","grade_7",FALSE,"zselfefficacy ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_zselfefficacy_zgakuryoku","zgakuryoku",0.360846020787556,0.00501986979937439,71.8835418465489,0
"225","grade_8",FALSE,"zselfefficacy ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_zselfefficacy_zgakuryoku","(Intercept)",-0.00136786465790784,0.0041690813926772,-0.32809737423463,0.742839549617574
"226","grade_8",FALSE,"zselfefficacy ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_zselfefficacy_zgakuryoku","zgakuryoku",0.504181907581598,0.00459886907204636,109.631715902982,0
"227","grade_6",FALSE,"zdilligence ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_zdilligence_zgakuryoku","(Intercept)",-0.0023310156731089,0.00462341286277842,-0.504176404377629,0.614139887784266
"228","grade_6",FALSE,"zdilligence ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_zdilligence_zgakuryoku","zgakuryoku",0.217025875501534,0.00514937540332133,42.1460582115558,0
"229","grade_9",FALSE,"zdilligence ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_zdilligence_zgakuryoku","(Intercept)",-0.000434319291845089,0.00458543908411677,-0.0947170562900947,0.924539981691568
"230","grade_9",FALSE,"zdilligence ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_zdilligence_zgakuryoku","zgakuryoku",0.189620456730147,0.00501091018298976,37.8415197649801,1.29595838906157e-308
"231","grade_7",FALSE,"zdilligence ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_zdilligence_zgakuryoku","(Intercept)",-0.00171618947388601,0.00469499999179952,-0.365535564831433,0.714713429791191
"232","grade_7",FALSE,"zdilligence ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_zdilligence_zgakuryoku","zgakuryoku",0.206153698685276,0.00518500202150547,39.7596178034699,0
"233","grade_8",FALSE,"zdilligence ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_zdilligence_zgakuryoku","(Intercept)",-0.000898920379489101,0.00474807004843656,-0.1893233188051,0.849840314980923
"234","grade_8",FALSE,"zdilligence ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_zdilligence_zgakuryoku","zgakuryoku",0.195831085625127,0.00519348457908718,37.7070698185354,3.88558091795701e-306
"235","grade_6",FALSE,"zyunan ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_zyunan_zgakuryoku","(Intercept)",14.0738639709384,0.00944813586868159,1489.5916153778,0
"236","grade_6",FALSE,"zyunan ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_zyunan_zgakuryoku","zgakuryoku",0.567369811569151,0.0104109787043101,54.4972598334355,0
"237","grade_5",FALSE,"zyunan ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_zyunan_zgakuryoku","(Intercept)",13.8964047458209,0.00960704654980062,1446.48042182218,0
"238","grade_5",FALSE,"zyunan ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_zyunan_zgakuryoku","zgakuryoku",0.386234631732637,0.0105177838257411,36.7220545821993,9.73906111048872e-294
"239","grade_4",FALSE,"zyunan ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_zyunan_zgakuryoku","(Intercept)",14.1270637392997,0.00979780975221468,1441.85936414069,0
"240","grade_4",FALSE,"zyunan ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_zyunan_zgakuryoku","zgakuryoku",0.141723705475213,0.0107783297049179,13.1489488033148,1.82862209462032e-39
"241","grade_9",FALSE,"zyunan ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_zyunan_zgakuryoku","(Intercept)",13.5948231471701,0.00904234673789849,1503.46182702673,0
"242","grade_9",FALSE,"zyunan ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_zyunan_zgakuryoku","zgakuryoku",0.683128868265951,0.00984846362083525,69.3640038249961,0
"243","grade_7",FALSE,"zyunan ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_zyunan_zgakuryoku","(Intercept)",14.2793139414082,0.00911087109928122,1567.28306062136,0
"244","grade_7",FALSE,"zyunan ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_zyunan_zgakuryoku","zgakuryoku",0.505029888903234,0.0100452651786521,50.2754163201694,0
"245","grade_8",FALSE,"zyunan ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_zyunan_zgakuryoku","(Intercept)",13.6774916652496,0.0093886362163491,1456.813465776,0
"246","grade_8",FALSE,"zyunan ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_zyunan_zgakuryoku","zgakuryoku",0.707079553073838,0.0102813813902467,68.7728162428249,0
"247","grade_6",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_planning_zgakuryoku","(Intercept)",14.3302229368771,0.00940479072125654,1523.71523849948,0
"248","grade_6",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_planning_zgakuryoku","zgakuryoku",0.708807904674093,0.0103665589024277,68.3744636330673,0
"249","grade_5",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_planning_zgakuryoku","(Intercept)",14.2127165178926,0.00958040897082277,1483.51876847612,0
"250","grade_5",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_planning_zgakuryoku","zgakuryoku",0.597823384230806,0.0104918300078628,56.9798961461237,0
"251","grade_4",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_planning_zgakuryoku","(Intercept)",14.2719162187417,0.00986864030328902,1446.18871294611,0
"252","grade_4",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_planning_zgakuryoku","zgakuryoku",0.360337687441662,0.0108569451675366,33.1896018521958,1.5464329143138e-240
"253","grade_9",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_planning_zgakuryoku","(Intercept)",13.5598725280934,0.00908338231456904,1492.82195315553,0
"254","grade_9",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_planning_zgakuryoku","zgakuryoku",0.588948014201065,0.00989346729518592,59.5289797427887,0
"255","grade_7",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_planning_zgakuryoku","(Intercept)",14.6162417350238,0.00900427490813681,1623.25582949668,0
"256","grade_7",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_planning_zgakuryoku","zgakuryoku",0.648470502889438,0.00992808024769637,65.3168071480792,0
"257","grade_8",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_planning_zgakuryoku","(Intercept)",13.8178620515408,0.009362749327375,1475.83381423444,0
"258","grade_8",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_planning_zgakuryoku","zgakuryoku",0.641861290652507,0.0102483159961984,62.6309035446025,0
"259","grade_6",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_execution_zgakuryoku","(Intercept)",13.8880936438825,0.00985232654865224,1409.62579501411,0
"260","grade_6",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_execution_zgakuryoku","zgakuryoku",0.692539595153227,0.0108605361029727,63.7666123096508,0
"261","grade_5",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_execution_zgakuryoku","(Intercept)",13.5871816526507,0.0100652387204168,1349.91151527185,0
"262","grade_5",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_execution_zgakuryoku","zgakuryoku",0.450003319337151,0.0110200599357576,40.8349248516329,0
"263","grade_4",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_execution_zgakuryoku","(Intercept)",13.7941379367059,0.0102119889611545,1350.77877474973,0
"264","grade_4",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_execution_zgakuryoku","zgakuryoku",0.0777414057129028,0.0112303991675285,6.92240805987411,4.46062572500314e-12
"265","grade_9",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_execution_zgakuryoku","(Intercept)",14.194473962412,0.00938556551830405,1512.37279572865,0
"266","grade_9",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_execution_zgakuryoku","zgakuryoku",0.719693612172708,0.0102221154860707,70.4055450315942,0
"267","grade_7",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_execution_zgakuryoku","(Intercept)",14.4256480787163,0.00958896717837103,1504.40061065752,0
"268","grade_7",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_execution_zgakuryoku","zgakuryoku",0.629281837215694,0.010571923571034,59.5238731142422,0
"269","grade_8",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_execution_zgakuryoku","(Intercept)",14.1670479718729,0.009617267856088,1473.08447511991,0
"270","grade_8",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_execution_zgakuryoku","zgakuryoku",0.760661814224168,0.0105260895728883,72.2644253553932,0
"271","grade_6",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_resource_zgakuryoku","(Intercept)",11.8706092032493,0.00928562140764412,1278.38608555343,0
"272","grade_6",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_resource_zgakuryoku","zgakuryoku",-0.634027256838636,0.0102347628127397,-61.9484074461827,0
"273","grade_5",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_resource_zgakuryoku","(Intercept)",11.5275716951087,0.00942065386581669,1223.64878906517,0
"274","grade_5",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_resource_zgakuryoku","zgakuryoku",-0.656702839025209,0.0103202763082465,-63.6322923350865,0
"275","grade_4",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_resource_zgakuryoku","(Intercept)",11.4975924842527,0.00992379296496121,1158.58850792718,0
"276","grade_4",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_resource_zgakuryoku","zgakuryoku",-0.703598368056453,0.0109032996363979,-64.5307743086936,0
"277","grade_9",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_resource_zgakuryoku","(Intercept)",11.537277664758,0.00970744229059564,1188.49819750513,0
"278","grade_9",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_resource_zgakuryoku","zgakuryoku",-0.447614456907846,0.0105751243691182,-42.3271104229265,0
"279","grade_7",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_resource_zgakuryoku","(Intercept)",12.2242219550673,0.00927888644500741,1317.42338129859,0
"280","grade_7",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_resource_zgakuryoku","zgakuryoku",-0.523602117953961,0.0102316785144407,-51.174606123029,0
"281","grade_8",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_resource_zgakuryoku","(Intercept)",11.7495883594045,0.0097976398097264,1199.22640427548,0
"282","grade_8",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_resource_zgakuryoku","zgakuryoku",-0.478695428235863,0.0107266979657811,-44.6265411558089,0
"283","grade_6",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_ninti_zgakuryoku","(Intercept)",15.4888403729241,0.00803084962945909,1928.66771108592,0
"284","grade_6",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_ninti_zgakuryoku","zgakuryoku",0.688758099599532,0.00885429814228592,77.7879949976153,0
"285","grade_5",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_ninti_zgakuryoku","(Intercept)",15.3890769371009,0.00824022833474116,1867.55467348155,0
"286","grade_5",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_ninti_zgakuryoku","zgakuryoku",0.561938704241367,0.00902239747603256,62.2826367087154,0
"287","grade_4",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_ninti_zgakuryoku","(Intercept)",15.5331725277822,0.008451851831021,1837.84250343463,0
"288","grade_4",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_ninti_zgakuryoku","zgakuryoku",0.410065923005822,0.00929634257965587,44.1104573645136,0
"289","grade_9",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_ninti_zgakuryoku","(Intercept)",14.5382329872888,0.0080921192151038,1796.59154800307,0
"290","grade_9",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_ninti_zgakuryoku","zgakuryoku",1.0046226687813,0.00881345922126732,113.987328194257,0
"291","grade_7",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_ninti_zgakuryoku","(Intercept)",15.5094391474796,0.0076873977151104,2017.51486292873,0
"292","grade_7",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_ninti_zgakuryoku","zgakuryoku",0.631358032050161,0.00847914566089805,74.4600997906777,0
"293","grade_8",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_ninti_zgakuryoku","(Intercept)",14.5353361281826,0.00831833995439995,1747.38423866581,0
"294","grade_8",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_ninti_zgakuryoku","zgakuryoku",0.958645306021665,0.00910665316714741,105.268674278715,0
"295","grade_6",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_effort_zgakuryoku","(Intercept)",16.0627385302018,0.00782549672644395,2052.61583918661,0
"296","grade_6",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_effort_zgakuryoku","zgakuryoku",0.994737448974114,0.00862548746860158,115.325360171834,0
"297","grade_5",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_effort_zgakuryoku","(Intercept)",16.2446884867975,0.00781350127556923,2079.05366798754,0
"298","grade_5",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_effort_zgakuryoku","zgakuryoku",1.01887465535283,0.00855884330447458,119.043499116307,0
"299","grade_4",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_effort_zgakuryoku","(Intercept)",16.2994173501487,0.00796732102616266,2045.78393372447,0
"300","grade_4",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_effort_zgakuryoku","zgakuryoku",1.08179662103235,0.00877037629325243,123.346659808045,0
"301","grade_9",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_effort_zgakuryoku","(Intercept)",14.3353734566205,0.00843439845778915,1699.63199253194,0
"302","grade_9",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_effort_zgakuryoku","zgakuryoku",1.3488615651277,0.00918432053039735,146.865689265022,0
"303","grade_7",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_effort_zgakuryoku","(Intercept)",16.0651116932018,0.00766731714013239,2095.27157930034,0
"304","grade_7",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_effort_zgakuryoku","zgakuryoku",0.979063691157332,0.00845877043896401,115.745390919634,0
"305","grade_8",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_effort_zgakuryoku","(Intercept)",14.7270494383155,0.00851208688911042,1730.13382384006,0
"306","grade_8",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_effort_zgakuryoku","zgakuryoku",1.30741255992165,0.00931676308798078,140.32905501357,0
"307","grade_9",FALSE,"zselfcontrol ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_zselfcontrol_zeng_level","(Intercept)",0.000143327383304162,0.00472191271367904,0.0303536706404912,0.975785129715621
"308","grade_9",FALSE,"zselfcontrol ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_zselfcontrol_zeng_level","zeng_level",0.0982403304231864,0.00472098146478172,20.8093022936129,1.02266383204949e-95
"309","grade_8",FALSE,"zselfcontrol ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_zselfcontrol_zeng_level","(Intercept)",0.000163035295877521,0.00465730420613878,0.035006366056704,0.972074819467777
"310","grade_8",FALSE,"zselfcontrol ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_zselfcontrol_zeng_level","zeng_level",0.145208724805011,0.00465735190032542,31.1783880438292,3.69016864565367e-211
"311","grade_9",FALSE,"zselfefficacy ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_zselfefficacy_zeng_level","(Intercept)",-0.000394763027440952,0.00418595083123152,-0.0943066565654839,0.92486597765551
"312","grade_9",FALSE,"zselfefficacy ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_zselfefficacy_zeng_level","zeng_level",0.449668349601386,0.00418204765879415,107.523487604405,0
"313","grade_8",FALSE,"zselfefficacy ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_zselfefficacy_zeng_level","(Intercept)",-0.00100904243555116,0.00423922428418681,-0.238025253656688,0.811862579458055
"314","grade_8",FALSE,"zselfefficacy ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_zselfefficacy_zeng_level","zeng_level",0.426524418244934,0.00423782970270686,100.64689904186,0
"315","grade_9",FALSE,"zdilligence ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_zdilligence_zeng_level","(Intercept)",-0.000838086357680957,0.00456736900374295,-0.183494339299966,0.854410966584269
"316","grade_9",FALSE,"zdilligence ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_zdilligence_zeng_level","zeng_level",0.194143797444205,0.00456428423951745,42.5354310240614,0
"317","grade_8",FALSE,"zdilligence ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_zdilligence_zeng_level","(Intercept)",-0.000678820096261688,0.00474051803853702,-0.143195340834771,0.886136581236744
"318","grade_8",FALSE,"zdilligence ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_zdilligence_zeng_level","zeng_level",0.186906136173799,0.00474214551291091,39.4138340261661,0
"319","grade_9",FALSE,"zyunan ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_zyunan_zeng_level","(Intercept)",13.5946623879121,0.00902746793213378,1505.92198057233,0
"320","grade_9",FALSE,"zyunan ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_zyunan_zeng_level","zeng_level",0.654276349661446,0.00902314138955206,72.5109273383476,0
"321","grade_8",FALSE,"zyunan ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_zyunan_zeng_level","(Intercept)",13.6776371764979,0.00937952581473311,1458.24399299732,0
"322","grade_8",FALSE,"zyunan ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_zyunan_zeng_level","zeng_level",0.662467171839628,0.0093784208120148,70.6373903579731,0
