"","r.squared","adj.r.squared","sigma","statistic","p.value","df","df.residual","obs","fm_use","name","is_adopt","delta_est","delta_se","delta_pvalue","tag_adopt","p_value_adjust","p_value_adjust_num"
"1",0.00267510813908478,0.00200649176978229,35.4723907040133,4.00096118178388,9.41893803371667e-05,11933,11933,11942,"I(attendance * 100) ~ relative_age + I(relative_age^2) | grade +      year | 0 | mst_id","I(attendance*100)_parametric",TRUE,0.0405923858982291,1.21414395199394,0.973329352525381,"table24_para",0.973329352525381,3
"2",0.0022613369695421,0.00159244320399765,22.570374542972,3.38071168551104,0.000700862144270849,11933,11933,11942,"I(singleparent * 100) ~ relative_age + I(relative_age^2) | grade +      year | 0 | mst_id","I(singleparent*100)_parametric",TRUE,1.02991367527544,0.72697634232363,0.156568125887271,"table24_para",0.469704377661814,3
"3",0.00181938424674968,0.00115019419177398,8.49966125337987,2.71878554264456,0.00542923845362077,11933,11933,11942,"I(publicassistance * 100) ~ relative_age + I(relative_age^2) |      grade + year | 0 | mst_id","I(publicassistance*100)_parametric",TRUE,0.217464629454757,0.264574402563442,0.411110303786928,"table24_para",0.616665455680392,3
"4",0.00283876743428062,0.00208663442279122,35.4709663918552,3.77428910966055,9.18703340098996e-05,11932,11932,11942,"I(attendance * 100) ~ 1 + distance_cutoff + upper_cutoff + distance_cutoff *      upper_cutoff + as.factor(grade) + as.factor(year)","I(attendance*100)_rdd",FALSE,NA,NA,NA,NA,NA,NA
"5",0.00233908842777844,0.00158657852129584,22.5704408324797,3.10838223872954,0.000972056814427773,11932,11932,11942,"I(singleparent * 100) ~ 1 + distance_cutoff + upper_cutoff +      distance_cutoff * upper_cutoff + as.factor(grade) + as.factor(year)","I(singleparent*100)_rdd",FALSE,NA,NA,NA,NA,NA,NA
"6",0.00230926795575717,0.0015567355564613,8.49793135588253,3.06866250266161,0.00111472471831353,11932,11932,11942,"I(publicassistance * 100) ~ 1 + distance_cutoff + upper_cutoff +      distance_cutoff * upper_cutoff + as.factor(grade) + as.factor(year)","I(publicassistance*100)_rdd",FALSE,NA,NA,NA,NA,NA,NA
